instance,p,radius,final_dist,final_cov,vns_time,time_best_found,iter_best_found,init_dist,init_cov
instancias/kroC100.tsp,4,600,6245.954136226504,65,72.18197631835938,38.86089253425598,77,7550.4128247812605,64
instancias/kroC100.tsp,4,700,5956.2219888566115,77,71.31824111938477,53.064303159713745,115,5791.338332807755,76
instancias/kroC100.tsp,4,800,6305.78623443801,87,101.289635181427,6.9152398109436035,9,6102.661387193215,86
instancias/kroC100.tsp,6,600,7130.276351138447,84,516.2278740406036,269.5064437389374,76,7882.266439066156,84
instancias/kroC100.tsp,6,700,7975.638584087679,93,592.4747793674469,145.48721981048584,33,7368.998993250529,90
instancias/kroC100.tsp,6,800,7195.23625109827,100,603.8451261520386,217.36567878723145,47,7264.563596127894,97
instancias/kroC100.tsp,8,600,8781.218227859928,97,1546.1185100078583,570.5608813762665,46,8240.097520307423,93
instancias/kroC100.tsp,8,700,8020.7923430765595,100,1862.0500574111938,730.3494346141815,57,9422.774614987546,98
instancias/kroC100.tsp,8,800,7185.672491783627,100,2008.590104341507,577.4421772956848,38,9034.181399262648,100
