instance,p,radius,final_dist,final_cov,vns_time,time_best_found,iter_best_found,init_dist,init_cov
kroC100.tsp,4,600,6934.86170033107,65,37.220261573791504,1.559734582901001,1,7550.4128247812605,64
kroC100.tsp,4,700,5956.221988856612,77,39.45064425468445,5.178845405578613,4,5791.338332807755,76
kroC100.tsp,4,800,6305.78623443801,87,37.84930920600891,2.75190806388855,2,6102.661387193215,86
kroC100.tsp,6,600,7882.266439066156,84,141.93712639808655,0.0,0,7882.266439066156,84
kroC100.tsp,6,700,8317.02757989861,93,139.8215115070343,12.081914901733398,2,7368.998993250529,90
kroC100.tsp,6,800,7668.915613874555,100,148.10187983512878,3.238309144973755,1,7264.563596127894,97
kroC100.tsp,8,600,8882.909289888985,97,368.4771935939789,294.93978476524353,24,8240.097520307423,93
kroC100.tsp,8,700,8362.508404427237,100,330.0653419494629,6.443631887435913,1,9422.774614987546,98
kroC100.tsp,8,800,9034.181399262648,100,266.2086272239685,0.0,0,9034.181399262648,100
