instance,p,radius,final_dist,final_cov,vns_time,time_best_found,iter_best_found,init_dist,init_cov
instancias/kroC100.tsp,4,600,6245.9541362265045,65,2.1162612438201904,0.014951705932617188,1,7550.4128247812605,64
instancias/kroC100.tsp,4,700,5956.2219888566115,77,2.4938971996307373,0.09434676170349121,2,5791.338332807755,76
instancias/kroC100.tsp,4,800,6305.78623443801,87,2.564594268798828,0.1331942081451416,2,6102.661387193215,86
instancias/kroC100.tsp,6,600,7130.276351138447,84,8.682535886764526,0.4712808132171631,3,7882.266439066156,84
instancias/kroC100.tsp,6,700,7975.638584087679,93,9.63073205947876,0.25324249267578125,1,7368.998993250529,90
instancias/kroC100.tsp,6,800,7195.236251098269,100,10.66879415512085,1.2614896297454834,7,7264.563596127894,97
instancias/kroC100.tsp,8,600,8781.218227859928,97,21.118638277053833,1.1179172992706299,2,8240.097520307423,93
instancias/kroC100.tsp,8,700,8020.79234307656,100,25.265540599822998,1.6785798072814941,4,9422.774614987546,98
instancias/kroC100.tsp,8,800,7185.672491783627,100,43.92367672920227,1.3446917533874512,1,9034.181399262648,100
